,published_year,type,crossref_dois,openalex_ids,openalex_has_openalex_type,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_countrycode,openalex_has_affiliations_sourceid,openalex_has_affiliations_ror,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_sourceid,openalex_has_authors_orcid,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_issnl,openalex_has_venue_sourceid,openalex_has_venue_issn,openalex_has_venue_string,openalex_abstract_adds_presence,openalex_abstract_adds_counts,openalex_affiliations_adds_presence,openalex_affiliations_adds_counts,openalex_affiliations_countrycode_adds_presence,openalex_affiliations_countrycode_adds_counts,openalex_affiliations_sourceid_adds_presence,openalex_affiliations_sourceid_adds_counts,openalex_affiliations_ror_adds_presence,openalex_affiliations_ror_adds_counts,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_counts,openalex_authors_adds_presence,openalex_authors_adds_counts,openalex_authors_sourceid_adds_presence,openalex_authors_sourceid_adds_counts,openalex_authors_orcid_adds_presence,openalex_authors_orcid_adds_counts,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_counts,openalex_authors_string_adds_presence,openalex_authors_string_adds_counts,openalex_citations_adds_presence,openalex_citations_adds_counts,openalex_fields_adds_presence,openalex_fields_adds_counts,openalex_references_adds_presence,openalex_references_adds_counts,openalex_venue_adds_presence,openalex_venue_adds_counts,openalex_venue_issnl_adds_presence,openalex_venue_issnl_adds_counts,openalex_venue_sourceid_adds_presence,openalex_venue_sourceid_adds_counts,openalex_venue_issn_adds_presence,openalex_venue_issn_adds_counts,openalex_venue_string_adds_presence,openalex_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
73,2030,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,2030,journal-article,7,6,6,1,0,0,0,0,0,6,6,1,6,6,0,6,1,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,7,7,0,0,0,0,7,0,7,7,0,7,5,7,7,7
75,2030,proceedings-article,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
76,2029,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,2029,journal-article,12,12,12,11,4,4,4,4,4,6,6,1,6,6,1,12,3,12,12,12,12,12,0,0,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,1,1,1,1,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,12,12,11,0,0,0,5,1,5,5,2,9,6,12,12,12
78,2029,journal-issue,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
79,2028,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80,2028,journal-article,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,3,3,2,0,0,0,3,0,3,3,1,2,0,3,3,3
81,2028,monograph,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2027,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83,2027,journal-article,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,2,1,1,0,2,2,2
84,2026,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
85,2026,journal-article,3,3,3,3,1,0,0,0,1,3,3,2,3,3,0,3,1,3,3,3,3,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,1,3,3,0,2,1,3,3,3
86,2025,book-chapter,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
87,2025,dataset,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
88,2025,journal-article,48,48,48,17,24,13,13,8,24,48,48,6,48,48,0,46,12,48,48,48,48,48,14,0,24,24,13,13,13,13,8,8,24,24,0,0,0,0,6,6,0,0,0,0,0,0,19,23,1,3,0,0,0,0,0,0,0,44,0,0,48,48,3,0,0,0,48,0,48,48,1,29,11,48,48,48
89,2024,book,6,6,6,0,1,1,1,1,1,5,5,1,5,5,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,6,6,0,0,6,6,0,0,6,6,6,6,0,2,0,2,5,0,5,5,0,0,0,0,0,0
90,2024,book-chapter,101,98,98,11,0,0,0,0,0,51,51,0,51,51,0,98,0,98,0,98,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,10,0,0,0,54,0,54,54,0,0,14,101,0,101
91,2024,book-section,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
92,2024,edited-book,9,9,0,0,0,0,0,0,0,6,6,0,6,6,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,9,0,0,9,9,0,0,9,9,9,9,0,0,0,0,6,0,6,6,0,0,0,0,0,0
93,2024,journal-article,718,665,665,330,344,302,302,295,344,650,650,312,650,650,77,657,340,665,665,665,665,665,42,0,47,64,20,30,20,30,295,295,47,64,0,0,0,0,24,26,0,0,0,0,13,15,110,540,26,26,0,0,0,0,0,0,0,238,0,0,718,718,291,311,0,311,713,312,713,713,78,607,325,718,718,718
94,2024,monograph,17,17,17,0,2,2,2,2,2,16,16,1,16,16,0,17,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,2,0,2,16,0,16,16,0,0,0,1,1,1
95,2024,other,9,9,9,0,0,0,0,0,0,1,1,0,1,1,0,7,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,2,9,0,9
96,2023,book,1287,959,959,35,27,25,25,25,27,347,347,35,347,347,8,886,1,869,373,869,373,875,10,0,8,8,6,6,6,6,25,25,8,8,27,28,27,28,7,7,27,28,27,28,7,7,886,0,1,1,415,415,3,3,415,415,3,4,416,416,1287,1287,29,21,0,21,463,46,465,463,16,0,0,666,666,666
97,2023,book-chapter,15606,10974,10973,4417,3228,2865,2876,2782,3228,7327,7327,280,7327,7327,60,10269,4935,10181,37,10181,37,10972,4161,0,3207,3207,2847,2847,2858,2858,2782,2782,3207,3207,224,226,224,226,185,185,224,226,224,226,14,14,10269,0,6,8,0,0,0,0,0,0,7,22,0,0,15606,15606,670,49,0,49,10548,182,10548,10548,90,0,7791,15606,65,15606
98,2023,book-part,39,39,39,0,1,1,1,1,1,1,1,1,1,1,0,39,0,39,0,39,0,39,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,39,0,39
99,2023,book-section,72,17,0,0,0,0,0,0,0,1,1,0,1,1,0,17,0,14,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,16,0,16,16,0,0,31,72,0,72
100,2023,dataset,7,7,7,0,0,0,0,0,0,0,7,0,7,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,7,0,7
101,2023,edited-book,319,206,73,20,2,2,2,2,2,30,30,1,30,30,1,203,0,195,6,195,6,195,1,0,2,2,2,2,2,2,2,2,2,2,8,10,8,10,1,1,8,10,8,10,1,1,203,0,0,0,179,179,0,0,179,179,0,2,179,179,319,319,31,2,0,2,34,0,34,34,2,0,2,24,22,24
102,2023,grant,92,88,88,3,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2023,journal-article,62654,42405,42405,38449,36179,33760,33833,33093,36179,41992,41992,16429,41992,41992,2053,41533,35795,42314,42290,42314,42290,42405,36150,1,33255,33281,30941,30960,31010,31029,33093,33093,33255,33281,5,46,5,46,755,1114,5,46,5,46,186,252,765,40213,226,389,0,0,0,0,0,0,0,36297,0,0,62654,62654,3389,4479,17,4479,61341,25461,61341,61341,4117,61567,54657,62654,62597,62654
104,2023,journal-issue,331,225,225,99,0,0,0,0,0,0,0,0,0,0,0,221,0,212,212,212,212,225,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,95,0,0,0,0,0,0,0,0,0,11,0,0,331,331,0,0,0,0,0,0,0,0,0,298,0,331,328,331
105,2023,monograph,526,424,424,113,13,13,13,13,13,311,311,4,311,311,7,376,0,5,4,5,4,5,44,0,0,0,0,0,0,0,13,13,0,0,1,4,1,4,1,1,1,4,1,4,2,2,376,0,0,0,2,2,1,1,2,2,1,1,2,2,526,526,120,21,0,21,388,4,388,388,8,0,0,4,4,4
106,2023,other,314,203,203,0,0,0,0,0,0,48,48,0,48,48,0,147,0,106,0,106,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,314,314,0,0,0,0,48,0,48,48,0,0,42,314,0,314
107,2023,proceedings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2023,proceedings-article,3,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,1,3,0,3,3,0,0,0,3,0,3
109,2023,reference-book,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,2,2,0,0,2,2,9,9,0,0,0,0,1,0,1,1,0,0,0,2,2,2
110,2023,reference-entry,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,185,0,185
111,2023,report,8,4,4,3,2,2,2,2,2,4,4,1,4,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,2,0,2,8,1,8,8,0,0,0,0,0,0
112,2022,,286,266,0,46,6,6,6,6,6,71,71,17,71,71,4,266,0,1,0,1,0,1,46,0,1,1,1,1,1,1,6,6,1,1,5,5,5,5,4,4,5,5,5,5,2,2,266,0,0,0,1,1,0,0,1,1,0,0,1,1,286,0,0,5,0,5,85,19,85,85,6,0,0,0,0,0
113,2022,book,49813,40368,40364,11618,1135,906,910,886,1135,22155,22350,1527,22350,22155,2449,39154,198,37055,7200,37055,7200,37117,5930,0,360,366,276,279,277,280,885,885,360,366,767,822,962,823,379,388,748,823,767,822,333,378,39154,0,70,70,28649,28649,42,42,28649,28649,42,630,28649,28649,49813,49813,6692,869,2,869,26298,1666,27526,26298,3422,0,425,11762,11325,11762
114,2022,book-chapter,879378,697363,697346,280800,143416,130608,131034,126127,143416,473923,474205,62083,474205,473923,14647,677427,174531,653181,114409,653181,114409,696786,229587,2,117260,117281,106445,106461,106803,106819,126123,126123,117260,117281,2550,2981,2832,2981,20206,20775,2542,2981,2550,2981,1559,1835,677427,0,591,964,0,0,0,0,0,0,443,9260,0,0,879378,879378,60250,29118,24,29118,621107,59839,625124,621107,19963,0,277411,879378,180286,879378
115,2022,book-part,1396,1288,1288,164,84,80,80,80,84,121,121,39,121,121,6,1277,35,1288,10,1288,10,1288,97,0,15,15,14,14,14,14,21,21,15,15,28,29,28,29,5,5,28,29,28,29,5,5,1277,0,2,2,0,0,0,0,0,0,2,10,0,0,1396,1396,76,70,62,70,105,34,105,105,2,0,135,1396,18,1396
116,2022,book-section,922,697,0,5,21,17,17,17,21,195,195,3,195,195,0,695,13,672,0,672,0,697,5,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,922,922,0,22,0,22,246,3,246,246,0,0,459,922,0,922
117,2022,component,40924,1688,1688,528,0,0,0,0,0,5,39,0,39,5,3,1680,1,1518,1182,1518,1182,1688,528,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1680,0,1,1,1518,1518,1182,1182,1518,1518,1182,1182,1688,1688,40924,40924,0,16,1,16,25833,2,37193,25833,88,0,0,0,0,0
118,2022,database,13,3,0,1,0,0,0,0,0,2,2,1,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,11,2,12,11,0,0,0,0,0,0
119,2022,dataset,397573,395199,395199,2335,382539,380298,380310,380227,382539,387695,387697,374156,387697,387695,95,394690,17,39,15,39,15,395198,2335,0,11,18,9,10,9,10,380217,380217,11,18,42,45,44,45,370029,370029,41,45,42,45,9,9,394690,0,2,2,0,0,0,0,0,0,15,15,0,0,397573,397573,0,383509,16,383509,389682,4560,392351,389682,126,0,44,397573,0,397573
120,2022,edited-book,5652,2293,481,1018,125,109,109,108,125,1176,1176,48,1176,1176,47,2282,16,2103,54,2103,54,2104,628,0,22,23,17,17,17,17,108,108,22,23,53,58,53,58,16,17,53,58,53,58,23,24,2282,0,4,4,1962,1962,1,1,1962,1962,1,9,1962,1962,5652,5652,1302,243,0,243,2850,184,2919,2850,66,0,117,870,793,870
121,2022,grant,804,695,695,44,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,804,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2022,journal-article,4626857,4031326,4031220,3178036,2823523,2614030,2618758,2570024,2823523,3848300,3848898,1745206,3848974,3848300,818033,3994376,2503276,3920744,3918004,3920744,3918004,4031102,1500844,1305,1851430,1859372,1703628,1707274,1706739,1710412,2567922,2568114,1851430,1859372,4283,9105,4866,9623,204261,326186,4198,9661,4283,9105,35664,66553,733300,3107528,29347,120542,0,0,0,0,0,0,2142,1164676,0,0,4626857,4626857,1978201,1144884,5381,1144884,4338683,1834378,4420201,4338683,977481,3637360,2885931,4626857,4580585,4626857
123,2022,journal-issue,55682,47903,47903,2804,95,80,80,79,95,173,173,27,173,173,308,47106,17,42647,42634,42647,42634,47897,2804,0,93,93,78,78,78,78,79,79,93,93,161,161,161,161,21,21,161,161,161,161,15,17,20705,2924,9,9,0,0,0,0,0,0,32,3477,0,0,55682,55682,0,2,0,2,19,9,20,19,393,30605,19,55682,54374,55682
124,2022,monograph,24629,20478,20477,9923,1657,1399,1400,1371,1657,17520,17553,1226,17553,17520,1451,19932,749,1231,1054,1231,1054,1361,4963,0,554,560,480,483,480,483,1371,1371,554,560,89,129,122,129,186,187,87,129,89,129,235,275,19932,0,23,23,182,182,10,10,182,182,10,156,182,182,24629,24629,6387,1272,6,1272,20827,1554,21486,20827,1954,0,1013,1342,1287,1342
125,2022,other,42363,34342,34342,7106,428,362,362,358,428,13084,13087,745,13087,13084,443,33508,9996,7408,6087,7408,6087,34331,3175,0,137,137,101,101,101,101,358,358,137,137,157,162,160,162,438,438,157,162,157,162,47,53,33508,0,9,14,0,0,0,0,0,0,62,1857,0,0,42363,42363,3953,398,0,398,15058,400,15106,15058,560,0,15387,42363,9057,42363
126,2022,peer-review,72307,60552,60552,18684,11692,10693,10711,10426,11692,27545,27545,4240,27545,27545,48,58619,0,3,3,3,3,3,18684,0,9022,9029,8246,8247,8264,8265,8546,8640,9022,9029,39,39,39,39,2,3,39,39,39,39,1,1,58619,0,0,0,3,3,3,3,3,3,3,3,3,3,72307,72307,0,3498,2787,3498,32649,5323,32650,32649,70,0,0,0,0,0
127,2022,posted-content,215099,200076,200076,189195,139100,131896,132057,130386,139100,199702,199705,108355,199705,199702,9393,194986,45980,2364,87,2364,87,2365,2121,58,58798,58885,56120,56138,56216,56234,130176,130176,58798,58885,7,621,9,636,639,1491,6,636,7,621,290,384,194986,0,546,784,2364,2364,87,87,2364,2364,87,87,2365,2365,215099,215099,201277,88080,670,88080,214742,116657,214767,214742,13159,0,65492,0,0,0
128,2022,proceedings,3453,2249,2249,218,40,35,35,35,40,65,65,26,65,65,30,2159,0,132,101,132,101,190,217,0,40,40,35,35,35,35,35,35,40,40,65,65,65,65,26,26,65,65,65,65,13,14,2159,0,0,0,36,36,5,5,36,36,5,49,37,37,3453,3453,1,0,0,0,0,0,0,0,26,0,0,227,227,227
129,2022,proceedings-article,322597,239915,239915,154074,162000,145998,146398,140854,162000,233565,233566,11158,233566,233565,9240,227460,90115,34747,29732,34747,29732,239805,132590,1,27653,29177,23488,24396,23553,24476,140826,140827,27653,29177,59,624,60,624,4527,4571,59,624,59,624,539,716,227460,0,868,923,0,0,0,0,0,0,322,17628,0,0,322597,322597,32575,187297,136,187297,312691,9972,312710,312691,15709,0,164570,322597,51408,322597
130,2022,reference-book,1244,892,892,42,5,2,2,2,5,389,392,21,392,389,27,890,5,875,15,875,15,875,15,0,4,4,2,2,2,2,2,2,4,4,36,36,39,36,18,18,36,36,36,36,9,9,890,0,4,4,859,859,4,4,859,859,4,4,859,859,1244,1244,37,2,0,2,440,6,450,440,37,0,3,26,26,26
131,2022,reference-entry,13475,12277,12277,3290,30,23,23,23,30,10076,10105,52,10105,10076,122,12128,1426,34,17,34,17,12273,1054,0,29,29,23,23,23,23,23,23,29,29,32,50,61,50,29,29,32,50,32,50,11,12,12128,0,7,7,0,0,0,0,0,0,17,17,0,0,13475,13475,2385,1,0,1,11016,33,11510,11016,146,0,2333,13475,0,13475
132,2022,report,17934,15482,15482,6587,2878,2421,2421,2325,2878,11791,11844,2172,11844,11791,453,15192,151,761,105,761,105,777,2994,2,20,69,18,23,18,23,2187,2194,20,69,31,64,82,67,62,69,28,67,31,64,31,47,15192,0,16,16,694,694,38,38,694,694,38,46,696,696,17934,17934,4401,3462,240,3462,13942,3048,14595,13942,639,0,266,164,164,164
133,2022,report-component,555,223,11,219,0,0,0,0,0,4,4,3,4,4,1,223,0,222,222,222,222,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,3,0,0,555,555,513,0,0,0,45,40,45,45,1,0,4,555,550,555
134,2022,report-series,752,734,734,567,86,64,64,63,86,371,371,103,371,371,40,719,63,637,637,637,637,732,465,0,0,0,0,0,0,0,22,45,0,0,0,0,0,0,1,1,0,0,0,0,2,2,719,0,2,2,0,0,0,0,0,0,0,102,0,0,752,752,117,91,65,91,386,102,387,386,48,0,69,752,752,752
135,2021,,344,344,0,51,3,3,3,3,3,137,138,32,138,137,6,344,0,0,0,0,0,0,51,0,0,0,0,0,0,0,3,3,0,0,2,2,3,2,3,3,2,2,2,2,2,2,344,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,11,0,11,135,49,136,135,4,0,0,0,0,0
136,2021,book,60287,56935,56922,15478,2228,1681,1689,1650,2228,34681,35456,6560,35456,34681,10795,56860,729,49308,10384,49308,10384,49335,7177,2,1627,1631,1206,1210,1213,1217,1650,1650,1627,1631,4696,4896,5468,4902,5024,5108,4374,4902,4696,4896,833,1261,56860,0,490,490,37836,37836,172,172,37836,37836,173,1245,37836,37836,60287,60287,9317,653,0,653,31855,1866,33744,31855,12153,0,371,11789,11256,11789
137,2021,book-chapter,1002516,968241,967872,358876,239165,214619,215311,206591,239165,684464,687848,177740,687848,684464,62977,967367,276623,855925,178146,855925,178146,897959,295058,15,217760,217784,195128,195146,195745,195763,206591,206591,217760,217784,12526,13581,15909,13943,141051,144241,12490,13943,12526,13581,4522,7365,967367,0,3466,4170,0,0,0,0,0,0,803,13887,0,0,1002516,1002516,66387,25575,9,25575,689887,42845,695910,689887,71869,0,312699,1002516,190097,1002516
138,2021,book-part,2013,2004,2004,110,64,61,61,58,64,341,341,102,341,341,20,2004,168,1974,69,1974,69,1975,56,0,62,62,59,59,59,59,56,56,62,62,123,125,123,125,61,65,123,125,123,125,3,5,2004,0,16,16,0,0,0,0,0,0,17,46,0,0,2013,2013,54,53,52,53,219,44,219,219,22,0,361,2013,54,2013
139,2021,book-section,299,96,0,0,0,0,0,0,0,40,40,0,40,40,0,96,18,92,0,92,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,299,299,0,0,0,0,106,0,106,106,0,0,148,299,0,299
140,2021,component,51759,16314,16282,2833,63,33,33,30,63,11151,15090,1925,15090,11151,99,16309,15,1059,929,1059,929,1354,2833,0,18,18,16,16,16,16,30,30,18,18,10,39,3949,39,1925,1925,0,39,10,39,7,11,16309,0,15,15,1059,1059,929,929,1059,1059,929,929,1354,1354,51759,51759,0,63,0,63,27741,0,50074,27741,249,0,0,0,0,0
141,2021,database,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2021,dataset,67676,57360,57360,5546,20625,19797,19817,19719,20625,33624,35158,6867,35158,33624,743,57349,19,4326,2226,4326,2226,53164,5546,0,16,16,15,15,15,15,19719,19719,16,16,2422,2455,3956,2455,1156,1181,2422,2455,2422,2455,53,146,57349,0,15,15,0,0,0,0,0,0,2226,2226,0,0,67676,67676,0,26856,2,26856,40022,5887,45016,40022,806,0,39,67676,0,67676
143,2021,edited-book,848,584,260,221,42,35,35,35,42,352,353,46,353,352,111,584,8,537,17,537,17,537,85,0,10,10,7,7,7,7,35,35,10,10,49,52,50,52,45,45,49,52,49,52,3,12,584,0,2,2,508,508,0,0,508,508,0,2,508,508,848,848,326,124,0,124,526,18,527,526,132,0,47,43,36,43
144,2021,grant,2127,563,563,4,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2021,journal-article,5072326,4984685,4980503,3913320,3382265,3130286,3135741,3081397,3382265,4768775,4770540,2975944,4770583,4768775,2159526,4981330,3065615,4914759,4892002,4914759,4892002,4970899,1916055,1308,2208015,2216865,2043471,2047685,2046932,2051174,3081248,3081262,2208015,2216865,29742,51582,31444,51929,1211323,2029632,27402,51934,29742,51582,49117,189468,1239469,3542458,191057,239074,0,0,0,0,0,0,13812,1319371,0,0,5072326,5072326,2109231,1211403,253,1211403,4822516,1881025,4828538,4822516,2255376,3774858,3076355,5072326,5005773,5072326
